blog_link,blog_title,date,topic,label,claim,fact_check,publisher_names,publisher_links,reference_names,references,claim_name_entity,claim_organisation_entity,claim_location_entity,claim_misc_entity,fact_check_name_entity,fact_check_organisation_entity,fact_check_location_entity,fact_check_misc_entity
https://misbar.com/factcheck/2022/09/28/الصورة-ليست-لوصول-مدرعات-لقوات-المجلس-الانتقالي-الجنوبي-في-اليمن,الصورة ليست لوصول مدرعات لقوات المجلس الانتقالي الجنوبي في اليمن,28 سبتمبر 2022,سياسة,مضلل,,,,"https://twitter.com/ZtnaDn/status/1574825005078253578
https://twitter.com/mhmdalh95987296/status/1574863812217421825
https://www.facebook.com/100011719464507/posts/pfbid031cWjnNVCqvdjJkqDzhVYtcNdET9cdmDVcruRL1yZLSoKCPX5hNoNuSNPtcFJX7g3l
https://www.facebook.com/100065189351995/posts/pfbid02QNeSbSd4QaspDdFgXaes9XoHxaZKWxd3HrgpXPNYsECcFboNKnU22DHSmQGfdccgl
https://www.facebook.com/100075883641570/posts/pfbid02TPvqRxcSHCfAtXD2v64RbjBM2T2ftyAPQcXoT61qD4sHnbi4XL4tcYKLq5yKdM7Bl",,"https://24press.net/article/15596033?news=%D8%A7%D9%86%D8%AF%D9%84%D8%A7%D8%B9-%D9%85%D8%B9%D8%A7%D8%B1%D9%83-%D9%87%D9%8A-%D8%A7%D9%84%D8%A3%D8%B9%D9%86%D9%81-%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D9%8A%D9%85%D9%86
https://www.almashhad-alyemeni.com/239634
https://www.turkpress.co/node/61232
https://www.facebook.com/misrata.tv/posts/pfbid023b5MpC6x8hWVZMfkjwZwa2aeXgggbodFt3cF4hR9DyJg3wCTFfj4LbxvrmuJPSeFl
https://www.bbc.com/news/world-africa-48357331
https://courrier-arabe.com/libye-les-forces-du-gna-se-preparent-a-attaquer-lennemi/2019/05/18/",,"وتويتر
فيسبوك","عدن
اليمن
الإمارات",,خليفة حفتر,"لتنظيم القاعدة
تنظيم القاعدة","ليبيا
أبين
اليمن
طرابلس",
https://misbar.com/factcheck/2022/10/20/الصورة-مفبركة-وليست-لشيرين-عبد-الوهاب-خلال-تلقيها-العلاج-الخلال-في-المستشف,الصورة مفبركة وليست لشيرين عبد الوهاب خلال تلقيها العلاج في المستشفى,20 أكتوبر 2022,أخبار,زائف,,,,"https://www.facebook.com/100069604419118/posts/pfbid02x4LY6njjGWrXFruKxqVSPcq9goddkQyw9soaooor8zHtkdxWXsJyQ3wenGwMLCogl
https://www.facebook.com/Muthanna.Q.aa/posts/pfbid02jJL6DWerdxPLWFSVqPZMZpaQitf4mttV2rSS2TKaMScFM31mTe9UsQtq2YAJ3BF8l
https://www.facebook.com/100050623773332/posts/pfbid02UsTFDhkzP1KdjhYjV1uz8NJJmksfYtTxiDkD78DXtV6nkbhwt4ViDJ5MgMLWFwq9l
https://www.facebook.com/100075443349845/posts/pfbid026BgyBxiHP9wpqaQYeMpCei1BsJPaTk3McR2MPU3chyMp3cgi4zC7V7EhfGyjDWbGl
https://www.facebook.com/groups/shababluxor2/posts/6268239353189732/
https://www.youtube.com/watch?v=ZI-U5DhdBEw",,"https://www.albawaba.com/ar/%D8%AA%D8%B1%D9%81%D9%8A%D9%87/%D8%B3%D9%85%D8%A7-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89%D8%8C-%D9%88%D9%87%D8%B0%D8%A7-%D9%87%D9%88-%D8%B3%D8%A8%D8%A8-%D9%88%D8%B9%D9%83%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9-1187396
https://www.facebook.com/Elhekayashow/videos/468706195238606/
https://www.aljazeera.net/news/arts/2022/10/16/%D8%A7%D9%84%D9%85%D8%B7%D8%B1%D8%A8%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D8%B4%D9%8A%D8%B1%D9%8A%D9%86-%D9%85%D8%AD%D9%86%D8%AC%D8%B2%D8%A9-%D9%81%D9%8A-%D9%85%D8%B5%D8%AD%D8%A9",شيرين عبد الوهاب,"ويوتيوب
فيسبوك",,,"سما المصري
ياسر قنطوش
شيرين عبد الوهاب
شيرين عبدالوهاب
حسام حبيب
شيرين
محمد عبد الوهاب",,القاهرة,
https://misbar.com/factcheck/2024/10/07/الصورة-قديمة-وليست-لاستهداف-مساعدات-عراقية-متوجهة-إل-لبنان,الصورة قديمة وليست لاستهداف مساعدات عراقية متوجهة إلى لبنان,7 أكتوبر 2024,أخبار,مضلل,,,,"https://x.com/nabilafadel6060/status/1843047475223179294?s=46
https://x.com/hassanmoghnieh/status/1843048763948257504?s=46
https://x.com/fatimaattarah/status/1843042096535798237?s=46
https://x.com/al_sadreia_k/status/1843054820044984658?s=46
https://x.com/dr_fadhlalmotaa/status/1843043161226219972?s=46
https://x.com/anesmansory/status/1843100259314172407",,"https://libyaobserver.ly/inbrief/fuel-smuggling-trucks-targeted-guided-missiles
https://www.facebook.com/Unit444ly/posts/661457662431557?ref=embed_post
https://www.maghrebvoices.com/libya/2022/12/03/%D9%81%D9%8A-%D8%AD%D8%A7%D8%AF%D8%AB%D8%A9-%D9%86%D8%A7%D8%AF%D8%B1%D8%A9-%D9%82%D8%B5%D9%81-%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE-%D9%8A%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%B4%D8%A7%D8%AD%D9%86%D8%A7%D8%AA-%D9%84%D8%AA%D9%87%D8%B1%D9%8A%D8%A8-%D8%A7%D9%84%D9%88%D9%82%D9%88%D8%AF-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7
https://www.syriahr.com/%D8%AE%D9%84%D8%A7%D9%84-%D8%A3%D9%82%D9%84-%D9%85%D9%86-10-%D8%A3%D9%8A%D8%A7%D9%85-%D8%AF%D8%AE%D9%88%D9%84-220-%D8%B4%D8%A7%D8%AD%D9%86%D8%A9-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D9%85/731411/
https://www.ina.iq/218580--.html",,,لبنان,,"عامر خليل
مهند حسين
حسين","المرصد السوري لحقوق الإنسان
واع
سانا","طرابلس
لبنان
فلسطين
حسيا
حمص
لبنانمن
لفلسطين
حسياء
لبنانجاء
ولبنان
ليبيا
العراق
ليبياوأعلن",
https://misbar.com/factcheck/2022/08/12/الصورة-قديمة-وليست-لمشاركة-جنود-سوريين-في-استعراض-الجيش-الليبي-الأخير,الصورة قديمة وليست لمشاركة سوريين في استعراض الجيش الليبي الأخير,12 أغسطس 2022,أخبار,مضلل,,,,"https://twitter.com/ALMHWAR_LY/status/1557344198478778368
https://www.facebook.com/khbrlybylhbybh/posts/pfbid026SW9DZecCUfwrem6w6eAy3CsG8sc2YePWsbXwnNAsZwoDcJLacsvBhVucYtLuKgcl
https://www.facebook.com/arab.sert/posts/pfbid02ub1qGATVeLaqH1Y8rZpp4VMSMTnazCiwYtqHUGP4HBjWLjxogiTrSG2WCEDJWTqNl
https://www.facebook.com/100004761572944/posts/pfbid0NVC8wvQ9CLYtLCyTKEV4r1MEp2LwDofRvhCw8fFHAcJYokY6MyVF1NE7U39G54d2l
https://www.facebook.com/100051760572360/posts/pfbid0vxxWwjpgeBEija4KeAqv28hhkGCX7LYHSYvHjdBDrnM9xrZtcTYy99Z8g8JDNro3l
https://www.facebook.com/100069324756717/posts/pfbid02HuV17cEK3MJd8T55BNZqWMteaBAVguuDD4U5m7CZtLifjupKhEuTbtViN3fhabN7l",,"https://twitter.com/ahmedelmadni/status/1281718024471482370?lang=bn
https://www.facebook.com/The.presidency.of.the.General.Staff.To.Libyan.Army/posts/pfbid02ADUBjutjabETmaFd6CcYXocaxVVf1aNFvPSgbE8vbGQuMyKVA8yY1rV9vCca6BL2l
https://www.aa.com.tr/ar/%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/%D9%81%D9%8A-%D8%B0%D9%83%D8%B1%D9%89-%D8%AA%D8%A3%D8%B3%D9%8A%D8%B3%D9%87-%D8%AF%D8%B9%D9%85-%D9%85%D8%AD%D9%84%D9%8A-%D9%88%D8%AF%D9%88%D9%84%D9%8A-%D9%84%D8%AA%D9%88%D8%AD%D9%8A%D8%AF-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A/2657778
https://www.facebook.com/397031983751290/posts/3239786392809154",,,ليبيا,,"عبد الحميد الدبيبة
خليفة حفتر
ومحمد الحداد
عبد الرزاق الناظوري",,"ليبيا
بطرابلس
طرابلس",
https://misbar.com/factcheck/2021/06/23/الصورة-ليست-لقط-مسن-في-ليبيا-عمره-39-عاما,الصورة ليست لقط مسنّ في ليبيا عمره 39 عامًا,23 يونيو 2021,أخبار,مضلل,,,,"https://www.facebook.com/groups/2733689140201986/posts/2973040536266844/
https://www.facebook.com/groups/962641721146372/posts/998809607529583/
https://www.facebook.com/fihobimohamed/posts/3703669519737079
https://www.facebook.com/amarabo.saleh/posts/504175024371014
https://www.facebook.com/groups/2429479437157602/posts/3771991469573052/",,"https://www.dailymail.co.uk/femail/article-7153189/amp/Cat-rescued-hoarders-house-skin-condition-looks-permanently-miserable.html?__twitter_impression=true
https://www.youtube.com/watch?v=IhhOl7ZfkD4",,فيسبوك,ليبيا,,"وجورجينا برايس
توبي
كريس لاردنر",,"ليبيا
غلوسيسترشاير",إهلرز
https://misbar.com/factcheck/2021/10/08/تصريح-زائف-منسوب-لعقيلة-صالح-حول-موعد-صرف-منحة-50-ألف-دينار,تصريح زائف منسوب لعقيلة صالح حول موعد صرف منحة 50 ألف دينار,8 أكتوبر 2021,أخبار,زائف,,,,"https://facebook.com/1186217174825930
https://facebook.com/103688117774065
https://facebook.com/Libyaalone.ly
https://facebook.com/wegdan.mohamed.5
https://facebook.com/100006781631619
https://facebook.com/liberton.ly
https://facebook.com/Libymatgarba
https://facebook.com/1635870573347794",,"https://www.youtube.com/watch?v=xzY58dicN0w
https://www.facebook.com/parliamentlibya
https://www.facebook.com/MediaCenterfortheSpeakeroftheLibyanHouseo
https://www.facebook.com/AbdullahBliheg.Official/posts/137768631913885
https://parliament.ly/?fbclid=IwAR38RfOfoY1jWRzLj9oWlG3xGRd09Jbu7FV4-OKoyq1aECe_NpgwXTB9sZk
https://www.facebook.com/LibyaMostakbal/",عقيلة صالح,فيسبوك,,دينار,"فوزي النويري
عقيلة صالح
عبد الله بلحيق","ليبيا المستقبل
فيسبوك",,"مسبار
دينار"
https://misbar.com/factcheck/2022/04/26/الدبيبة-لم-يبدأ-ووفده-زيارة-إل-تونس-خلال-إبريل-الجاري-بعد,الدبيبة لم يبدأ حتى الآن زيارة إلى تونس خلال إبريل الجاري,26 أبريل 2022,سياسة,مضلل,,,,"https://diwanfm.net/news/%D9%88%D8%B7%D9%86%D9%8A%D8%A9/%D8%A8%D8%AF%D8%A7%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%3A-%D8%A7%D9%84%D8%AF%D8%A8%D9%8A%D8%A8%D8%A9-%D9%81%D9%8A-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A5%D9%84%D9%89-%D8%AA%D9%88%D9%86%D8%B3-%D9%84%D9%85%D8%AF%D8%A9-%D8%A3%D8%B3%D8%A8%D9%88%D8%B9
https://attessia.tv/news/politics/822653/%D8%A7%D9%84%D8%AF%D8%A8%D9%8A%D8%A8%D8%A9-%D9%81%D9%8A-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D9%84%D8%AA%D9%88%D9%86%D8%B3-%D8%AA%D8%B3%D8%AA%D9%85%D8%B1-%D8%A3%D8%B3%D8%A8%D9%88%D8%B9%D8%A7
https://journalistesfaxien.tn/%D8%A8%D8%AF%D8%A7%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AF%D8%A8%D9%8A%D8%A8%D8%A9-%D9%81%D9%8A-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D9%84%D8%AA%D9%88%D9%86%D8%B3-%D9%84/
https://ar.webmanagercenter.com/2022/04/26/334274/%D8%B1%D8%A6%D9%8A%D8%B3-%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D9%88%D8%AD%D8%AF%D8%A9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A9-%D9%8A%D8%A4%D8%AF/",,"https://alwasat.ly/news/libya/356641
https://alwasat.ly/news/libya/357150
https://web.facebook.com/pmGNUmedia/posts/366380472195676
https://www.facebook.com/Abdulhamidaldbaiba",عبد الحميد الدبيبة,,تونس,,"عبد الحميد الدبيبة
محمد حمودة
جوزيبي بوتشينو",,"ليبيا
لتونسويأتي
تونس",
https://misbar.com/factcheck/2021/04/13/لم-يقل-القرضاوي-لن-أفتي-بالجهاد-في-إسرائيل-لأن-اليهود-أهل-تسامح,لم يقل القرضاوي لن أفتي بالجهاد في إسرائيل لأنَّ اليهود أهل تسامح,13 أبريل 2021,روحانيات ودين,زائف,,,,"https://www.facebook.com/357633761273246/posts/1315309652172314
https://www.facebook.com/belhadi.sayad/posts/1153706918431783
https://www.facebook.com/elhoussien.slymeny/posts/466270281486373
https://www.facebook.com/maktabtalsona/posts/131170711940780",,"https://twitter.com/alqaradawy
https://www.aljazeera.net/news/arabic/2008/5/1/%D8%AD%D8%A7%D8%AE%D8%A7%D9%85%D8%A7%D8%AA-%D8%B6%D8%AF-%D8%A7%D9%84%D8%B5%D9%87%D9%8A%D9%88%D9%86%D9%8A%D8%A9-%D9%8A%D8%AF%D8%B9%D9%88%D9%86-%D9%84%D8%B2%D9%88%D8%A7%D9%84","يوسف القرضاوي
القرضاوي",,"ليبيا
إسرائيل
وسوريا",,"يوسف القرضاوي
القرضاوي","تويتر
الاتحاد العالمي لعلماء المسلمين
يهود ضد الصهيونية",القدس,
https://misbar.com/factcheck/2021/06/27/الصور-ليست-لفتاتين-ليبيتين-تعلمتا-قيادة-الطائرات-في-إحدى-جامعات-السويد,الصور ليست لفتاتين ليبيتين تعلّمتا قيادة الطائرات في إحدى جامعات السويد,27 يونيو 2021,أخبار,مضلل,,,,"https://www.facebook.com/alzzawia.ly/posts/350020286693609
https://www.facebook.com/sedatsoukna/posts/2876866062551260
https://www.facebook.com/108024660563264/posts/563886051643787
https://www.facebook.com/1971858553110813/posts/2618286135134715",,"https://www.facebook.com/468369003240763/posts/3977397819004513/
https://skiesacademy.aero/?fbclid=IwAR1MZH-uvhoS6o2BUXO-V5HgD_DdWP5YiaS9MDGm-o7qFJpxPP6a0F6nWyg","وخديجة بركات
سالمة العواتي",فيسبوك,السويد,,"وجنان البلوشي
جور الزجالي",,"أليسكاندربولي
اليونان
السويد",
https://misbar.com/factcheck/2022/06/04/لم-تدع-كندا-رعاياها-إل-مغادرة-تونس,لم تدعُ كندا رعاياها إلى مغادرة تونس,4 يونيو 2022,أخبار,مضلل,,,,"https://www.facebook.com/kaisaaid/posts/627959755356621
https://www.facebook.com/ElrajilEly9harAbir/posts/388164406703406
https://www.facebook.com/TonesHora11/posts/126688203368290
https://www.facebook.com/rayenehaddaoui/posts/5326169847442673",,"https://voyage.gc.ca/destinations/tunisie?_ga=2.185332969.1399102014.1654341070-1624249274.1654341069
https://www.aa.com.tr/ar/%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/%D9%83%D9%86%D8%AF%D8%A7-%D8%AA%D9%82%D9%88%D9%84-%D8%A5%D9%86%D9%87%D8%A7-%D8%AA%D8%B1%D8%A7%D8%AC%D8%B9-%D8%AA%D8%AD%D8%B0%D9%8A%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%81%D8%B1-%D8%A5%D9%84%D9%89-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D9%81%D9%8A-%D8%AA%D9%88%D9%86%D8%B3/1250054",,فيسبوك,"تونس
كندا",,,,"جندوبة
تونس
كندا
القصرين
تونسنشرت",
https://misbar.com/factcheck/2023/01/14/فيديو-لاعتداءات-قديمة-وليس-من-لقاء-الجزائر-وليبيا-في-افتتاح-شان-2022,فيديو لأحداث شغب قديمة وليس من لقاء الجزائر وليبيا في افتتاح شان 2022,14 يناير 2023,رياضة,مضلل,,,,"https://www.youtube.com/watch?v=z5clgBb-SmU
https://www.facebook.com/imrane.tabti/posts/pfbid02n6ZBHHMeyZ1eG6SL5tAWNXQN4gr2oKS7smq2cqAp5kx3Th3UxnENM7xwDZAnSnWdl
https://www.youtube.com/watch?v=UKeHSoAfA7g",,"https://www.youtube.com/watch?v=cYMjdFuYR7A
https://al3omk.com/777645.html
https://www.youtube.com/watch?v=w9WX322ZOXo
https://uafaac.com/5967/
https://www.winwin.com/%D9%83%D8%B1%D8%A9-%D9%82%D8%AF%D9%85/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%B9%D9%82%D9%88%D8%A8%D8%A7%D8%AA-%D9%82%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A8%D8%B9%D8%AF-%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D9%86%D9%87%D8%A7%D8%A6%D9%8A-%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8-%D9%84%D9%84%D9%86%D8%A7%D8%B4%D8%A6%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1
https://www.winwin.com/%D9%83%D8%B1%D8%A9-%D9%82%D8%AF%D9%85/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A-%D9%8A%D9%81%D8%AA%D8%AA%D8%AD-%D8%A7%D9%84%D8%B4%D8%A7%D9%86-%D8%A8%D9%81%D9%88%D8%B2-%D8%B5%D8%B9%D8%A8-%D8%B9%D9%84%D9%89-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7",,"يوتيوب
وفيسبوك",الجزائر,لبطولة كأس أمم أفريقيا للمحليين,جياني إنفانتينو,"الاتحاد الدولي لكرة القدم
الاتحاد العربي لكرة القدم
فيفا","الجزائر
الجزائروفي
وهران
والمغرب
ليبيا
الجزائرافتتحت","نيلسون مانديلا
كأس العرب للناشئين
لبطولة أمم أفريقيا للمحليين
الشانوجاء
بطولة الشان
بطولة كأس أمم أفريقيا
بطولة"
https://misbar.com/factcheck/2021/06/26/ألمانيا-لم-تفرض-عقوبات-على-المغرب-والتعاون-معلق-بسبب-الأزمة-الدبلوماسية,ألمانيا لم تفرض عقوبات على المغرب والتعاون مُعلق بسبب الأزمة الدبلوماسية,26 يونيو 2021,سياسة,مضلل,,,,"https://www.facebook.com/dzairtv/photos/a.378985842221184/4096977237088674/
https://www.esh.news/2021/06/GER-.html?fbclid=IwAR0vKVjI41qnL7yIpfmBEQ7kjYno4hNQYiNZToi0JSTGcskzR5qHN6Qco0Q
https://www.facebook.com/aljazayiriiyiin/posts/332571701775698
https://www.facebook.com/106716668310185/posts/119778710337314
https://www.facebook.com/100063530195303/posts/190865219707817
https://www.facebook.com/endegsaad.hannanabnuarbiaa/posts/947024685866759",,"https://elpais.com/internacional/2021-06-18/la-tension-por-el-sahara-occidental-deja-en-el-aire-la-ayuda-al-desarrollo-de-berlin-a-rabat.html?fbclid=IwAR3SFdYc0Fa_GKF7NMFFKDpoOi1cmgu8uJBpbRhVRpfhoDCmmloAt2NKstE
https://twitter.com/el_pais/status/1405767233880657920
https://www.aa.com.tr/ar/%D8%A7%D9%84%D8%AA%D9%82%D8%A7%D8%B1%D9%8A%D8%B1/%D8%A7%D9%84%D8%A3%D8%B2%D9%85%D8%A9-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8-%D9%88%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D9%83%D8%B1%D8%A9-%D8%AB%D9%84%D8%AC-%D8%AA%D9%83%D8%A8%D8%B1-%D9%84%D8%AA%D8%B9%D9%83%D8%B1-%D8%B5%D9%81%D9%88-%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA-%D8%AA%D9%82%D8%B1%D9%8A%D8%B1/2235321",,"آل باييس
فيسبوك","المغرب
ألمانيا",يورو,زهور العلوي,"GIZ
KfW
وبنك التنمية
إل باييس
الاتحاد الأوروبي","المغرب
ومدريد
وتونس
مصر
الرباط
الصحراء الغربية
الصحراء
ليبيا
للمغرب
ألمانيا
برلين","كوفيد
يورو"
https://misbar.com/factcheck/2022/05/16/الصورة-ليست-من-الاشتباكات-الأخيرة-في-جنزور-غربي-طرابلس-الليبية,الصورة ليست من الاشتباكات الأخيرة في جنزور غربي طرابلس الليبية,16 مايو 2022,أخبار,مضلل,,,,"https://libyaschannel.com/2022/05/16/%D8%A7%D9%84%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D9%84%D8%AD%D9%82%D9%88%D9%82-%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86-%D8%AA%D8%AF%D9%8A%D9%86-%D8%A7%D8%B4%D8%AA/
https://twitter.com/nchr_ly/status/1525878979982508034
https://www.facebook.com/102199342222778/posts/169379345504777
https://www.facebook.com/1439004316387221/posts/3216842005270101
https://sawahnews.com/news/%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA-%D8%A8%D9%8A%D9%86-%D9%85%D9%84%D9%8A%D8%B4%D9%8A%D8%A7%D8%AA-%D9%85%D8%AC%D9%87%D9%88%D9%84%D8%A9-%D9%81%D9%8A-%D8%BA%D8%B1%D8%A8-%D9%84%D9%8A%D8%A8/",,"https://edition.cnn.com/2019/05/15/politics/libya-war-crimes-allegations-intl/index.html
https://www.gettyimages.com/detail/news-photo/fighter-loyal-to-the-libyan-internationally-recognised-news-photo/1147665313
https://www.alaraby.com/news/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA-%D8%A8%D9%8A%D9%86-%D9%81%D8%B5%D8%A7%D8%A6%D9%84-%D9%85%D8%B3%D9%84%D8%AD%D8%A9-%D9%85%D9%88%D8%A7%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%AF%D8%A8%D9%8A%D8%A8%D8%A9-%D9%88%D8%A8%D8%A7%D8%B4%D8%A7%D8%BA%D8%A7-%D9%81%D9%8A-%D8%B7%D8%B1%D8%A7%D8%A8%D9%84%D8%B3",,"وتويتر
فيسبوك","طرابلس
جنزور",,"عبد الحميد الدبيبة
محمود تركية
خليفة حفتر
فتحي باشاغا
فائز السرّاج","لمنظمة الصحة العالمية
فرانس برس
الأمم المتحدة","ليبيا
السواني
جنزور
طرابلس",
https://misbar.com/factcheck/2022/06/30/الفيديو-ليس-من-محاولة-اغتيال-تعرض-لها-عبد-الحميد-الدبيبة,الفيديو ليس من محاولة اغتيال تعرض لها عبد الحميد الدبيبة,30 يونيو 2022,أخبار,مضلل,,,,"https://twitter.com/Albraamuneer/status/1542424783723397120
https://www.facebook.com/gersaheh/posts/pfbid0GcekzqKDXQxBcwbfnPvJxBedx4sm3jAz7Gsmz51ytBqZFJrvSLNqs4xkimwUfErJl?__cft__[0]=AZUvRrFXUqRlJKmYcT_1G7n4LFFLW1i7BYP7bOY1oTRbqiSC7rwhNA5BLNL4k3UtpQevzM6ah5sSycrvjcHCBuBomc58aEjecSiZ62bEX8UAA8o3h7cURXTVi6v4I2ovCuh5R3Uqo2SCdrlzOwuCOxBS&__tn__=%2CO%2CP-R
https://www.facebook.com/ToshowinLibya/posts/pfbid032NoXHpDAKzHiKZ3nukfQQUuoN4YkskeDmVmg6trqUgSfhfyTx5hDq1pnnPFECQXZl?__cft__[0]=AZX4aiIk_cf6fw3inr-eZfzLd9gMNWUdjXT0a2h9YvChZlsL1hK3cLF1OhGHvFgKX4IfyxJGBAtxVuS91_HFHW_UMY2msuoTawiNPgOI7lPuiIrvWUlq-4mXQ1NuYuQplp6kTIDDyzRml1Qy0AFaA8d7h_Mjew4mQ0ah5acHDqbBrA&__tn__=%2CO%2CP-R
https://www.facebook.com/ssssesc9/posts/pfbid026CAyhqxVZsoJq54adubtaeKRWTbmKVsm1nqM6SDfBgDTomrfbGmJT1CDCdWBXMFol?__cft__[0]=AZXisOchLkOaXX2WsjhKYXFn6UezOvpznOnS1bOZyIrwpTa_uShNTUorDsqC1IYKkctBogt06lKoglOiVepiXdkInbexhPxD6i4v1sdlK7wdEoMYyk2SC184B9f-KzcqS28&__tn__=%2CO%2CP-R",,"https://www.facebook.com/ObservatoryLY/videos/3270193753264051
https://www.facebook.com/HAKOMITNA/videos/2961168570841059
https://www.youtube.com/watch?v=gSfH1JKTVWo
https://www.bbc.com/arabic/middleeast-61484342
https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%BA%D8%A7%D8%B1%D8%A8%D9%8A%D8%A9/20220210-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D9%8A%D8%AA%D8%B9%D8%B1%D8%B6-%D9%84%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A9-%D8%A7%D8%BA%D8%AA%D9%8A%D8%A7%D9%84-%D9%81%D8%A7%D8%B4%D9%84%D8%A9-%D9%88%D9%81%D9%82-%D9%85%D8%B5%D8%AF%D8%B1-%D9%85%D9%82%D8%B1%D8%A8-%D9%85%D9%86%D9%87
https://www.dw.com/ar/%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A9-%D8%A7%D8%BA%D8%AA%D9%8A%D8%A7%D9%84-%D8%A7%D9%84%D8%AF%D8%A8%D9%8A%D8%A8%D8%A9-%D9%88%D8%B1%D9%81%D8%B6%D9%87-%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D9%84%D9%87-%D9%87%D9%84-%D9%8A%D9%86%D9%81%D8%AC%D8%B1-%D8%A7%D9%84%D9%88%D8%B6%D8%B9-%D9%85%D8%AC%D8%AF%D8%AF%D8%A7-%D8%A8%D9%84%D9%8A%D8%A8%D9%8A%D8%A7/a-60731633",عبد الحميد الدبيبة,,,,"عبد الحميد الدبيبة
فتحي باشاغا
الدبيبة",,"طرابلسوتجول
طرابلس",
